,filename,y_coord,x_coord,category
49635,590.jpg,2148.0,3507.0,adult_females
49636,590.jpg,2151.0,3525.0,pups
49637,590.jpg,2156.0,4868.0,adult_females
49638,590.jpg,2157.0,4084.0,adult_females
49639,590.jpg,2160.0,2919.0,adult_females
49640,590.jpg,2164.0,3422.0,adult_females
49641,590.jpg,2165.0,3104.0,pups
49642,590.jpg,2167.0,3972.0,adult_males
49643,590.jpg,2169.0,4070.0,pups
49644,590.jpg,2186.0,4473.0,pups
49645,590.jpg,2187.0,3179.0,juveniles
49646,590.jpg,2190.0,3540.0,adult_females
49647,590.jpg,2190.0,4577.0,pups
49648,590.jpg,2193.0,3358.0,pups
49649,590.jpg,2199.0,4152.0,adult_females
49650,590.jpg,2203.0,4277.0,adult_females
49651,590.jpg,2205.0,3570.0,pups
49652,590.jpg,2206.0,4904.0,subadult_males
49653,590.jpg,2207.0,4598.0,adult_females
49654,590.jpg,2208.0,4479.0,adult_females
49655,590.jpg,2208.0,4656.0,juveniles
49656,590.jpg,2210.0,2755.0,adult_females
49657,590.jpg,2210.0,3338.0,adult_females
49658,590.jpg,2210.0,3494.0,pups
49659,590.jpg,2220.0,4727.0,adult_females
49660,590.jpg,2221.0,4153.0,pups
49661,590.jpg,2230.0,3225.0,pups
49662,590.jpg,2231.0,2951.0,juveniles
49663,590.jpg,2236.0,3489.0,adult_females
49664,590.jpg,2236.0,4238.0,adult_females
49665,590.jpg,2236.0,4786.0,pups
49666,590.jpg,2240.0,3798.0,juveniles
49667,590.jpg,2241.0,3873.0,pups
49668,590.jpg,2243.0,4414.0,adult_females
49669,590.jpg,2246.0,2981.0,adult_females
49670,590.jpg,2247.0,3973.0,pups
49671,590.jpg,2248.0,4776.0,pups
49672,590.jpg,2250.0,4004.0,adult_females
49673,590.jpg,2251.0,4440.0,pups
49674,590.jpg,2255.0,4689.0,adult_females
49675,590.jpg,2256.0,5065.0,subadult_males
49676,590.jpg,2263.0,4562.0,adult_males
49677,590.jpg,2264.0,4116.0,pups
49678,590.jpg,2274.0,3539.0,pups
49679,590.jpg,2274.0,4101.0,adult_females
49680,590.jpg,2277.0,4330.0,adult_females
49681,590.jpg,2284.0,3875.0,adult_females
49682,590.jpg,2286.0,3351.0,adult_females
49683,590.jpg,2295.0,4631.0,adult_females
49684,590.jpg,2295.0,5007.0,adult_males
49685,590.jpg,2298.0,3381.0,pups
49686,590.jpg,2311.0,3044.0,juveniles
49687,590.jpg,2312.0,2925.0,adult_males
49688,590.jpg,2319.0,4798.0,adult_females
49689,590.jpg,2325.0,3025.0,adult_females
49690,590.jpg,2326.0,3917.0,pups
49691,590.jpg,2327.0,4219.0,adult_females
49692,590.jpg,2340.0,3937.0,adult_females
49693,590.jpg,2350.0,3179.0,adult_females
49694,590.jpg,2355.0,3624.0,adult_males
49695,590.jpg,2356.0,2956.0,juveniles
49696,590.jpg,2364.0,3989.0,pups
49697,590.jpg,2365.0,3734.0,adult_males
49698,590.jpg,2367.0,4272.0,juveniles
49699,590.jpg,2373.0,4483.0,pups
49700,590.jpg,2375.0,2894.0,juveniles
49701,590.jpg,2379.0,3107.0,juveniles
49702,590.jpg,2381.0,4463.0,adult_females
49703,590.jpg,2383.0,3039.0,juveniles
49704,590.jpg,2390.0,4811.0,adult_females
49705,590.jpg,2398.0,4170.0,adult_females
49706,590.jpg,2401.0,3981.0,pups
49707,590.jpg,2403.0,3962.0,pups
49708,590.jpg,2413.0,2906.0,juveniles
49709,590.jpg,2433.0,2910.0,adult_females
49710,590.jpg,2433.0,3389.0,adult_females
49711,590.jpg,2436.0,3989.0,pups
49712,590.jpg,2442.0,3273.0,adult_males
49713,590.jpg,2448.0,4317.0,adult_females
49714,590.jpg,2450.0,4068.0,adult_females
49715,590.jpg,2451.0,2995.0,adult_females
49716,590.jpg,2468.0,3971.0,adult_females
49717,590.jpg,2502.0,3857.0,adult_males
49718,590.jpg,2502.0,5373.0,subadult_males
49719,590.jpg,2519.0,4326.0,adult_females
49720,590.jpg,2542.0,4068.0,adult_females
49721,590.jpg,2548.0,3506.0,juveniles
49722,590.jpg,2555.0,3959.0,subadult_males
49723,590.jpg,2557.0,4526.0,adult_males
49724,590.jpg,2570.0,3793.0,adult_females
49725,590.jpg,2601.0,3877.0,adult_females
49726,590.jpg,2608.0,3517.0,adult_males
49727,590.jpg,2615.0,3656.0,adult_females
49728,590.jpg,2818.0,5359.0,subadult_males
49729,590.jpg,2872.0,4952.0,subadult_males
49730,590.jpg,2967.0,5329.0,subadult_males
49731,590.jpg,3076.0,3539.0,juveniles
49732,591.jpg,101.0,1019.0,juveniles
49733,591.jpg,110.0,1046.0,juveniles
49734,591.jpg,122.0,1027.0,juveniles
49735,591.jpg,138.0,997.0,adult_females
49736,591.jpg,145.0,1028.0,adult_females
49737,591.jpg,161.0,963.0,juveniles
49738,591.jpg,169.0,1038.0,juveniles
49739,591.jpg,178.0,1080.0,adult_females
49740,591.jpg,194.0,1944.0,adult_females
49741,591.jpg,201.0,977.0,adult_females
49742,591.jpg,204.0,1950.0,pups
49743,591.jpg,206.0,930.0,adult_females
49744,591.jpg,207.0,1100.0,adult_females
49745,591.jpg,217.0,1045.0,adult_females
49746,591.jpg,222.0,1017.0,adult_females
49747,591.jpg,226.0,1871.0,pups
49748,591.jpg,233.0,1889.0,adult_females
49749,591.jpg,237.0,1161.0,pups
49750,591.jpg,245.0,1150.0,adult_females
49751,591.jpg,250.0,2080.0,adult_males
49752,591.jpg,252.0,1080.0,adult_females
49753,591.jpg,253.0,1039.0,juveniles
49754,591.jpg,268.0,1892.0,pups
49755,591.jpg,271.0,1982.0,adult_females
49756,591.jpg,273.0,977.0,adult_females
49757,591.jpg,281.0,1919.0,adult_females
49758,591.jpg,286.0,1632.0,adult_females
49759,591.jpg,287.0,1200.0,adult_females
49760,591.jpg,287.0,1264.0,juveniles
49761,591.jpg,288.0,1125.0,adult_females
49762,591.jpg,288.0,1178.0,pups
49763,591.jpg,296.0,2135.0,juveniles
49764,591.jpg,296.0,2416.0,adult_females
49765,591.jpg,308.0,1070.0,adult_females
49766,591.jpg,308.0,1107.0,juveniles
49767,591.jpg,320.0,1640.0,adult_females
49768,591.jpg,321.0,1260.0,adult_females
49769,591.jpg,326.0,1186.0,adult_females
49770,591.jpg,329.0,1799.0,adult_females
49771,591.jpg,331.0,1489.0,adult_males
49772,591.jpg,333.0,1064.0,juveniles
49773,591.jpg,340.0,2544.0,pups
49774,591.jpg,343.0,2499.0,juveniles
49775,591.jpg,344.0,2466.0,adult_females
49776,591.jpg,358.0,2532.0,adult_females
49777,591.jpg,360.0,2199.0,adult_females
49778,591.jpg,362.0,1774.0,pups
49779,591.jpg,369.0,1356.0,juveniles
49780,591.jpg,376.0,1153.0,pups
49781,591.jpg,376.0,1940.0,juveniles
49782,591.jpg,379.0,1843.0,pups
49783,591.jpg,380.0,2615.0,pups
49784,591.jpg,381.0,1303.0,juveniles
49785,591.jpg,381.0,2037.0,adult_males
49786,591.jpg,384.0,2556.0,adult_females
49787,591.jpg,385.0,1399.0,juveniles
49788,591.jpg,389.0,1859.0,adult_females
49789,591.jpg,392.0,1616.0,juveniles
49790,591.jpg,393.0,1153.0,adult_females
49791,591.jpg,396.0,1964.0,adult_females
49792,591.jpg,397.0,1282.0,adult_females
49793,591.jpg,397.0,2382.0,adult_females
49794,591.jpg,401.0,1537.0,adult_males
49795,591.jpg,404.0,2199.0,pups
49796,591.jpg,404.0,2537.0,pups
49797,591.jpg,405.0,1926.0,pups
49798,591.jpg,405.0,2244.0,juveniles
49799,591.jpg,405.0,2628.0,adult_females
49800,591.jpg,425.0,1913.0,adult_females
49801,591.jpg,425.0,2194.0,adult_females
49802,591.jpg,428.0,1830.0,pups
49803,591.jpg,435.0,1541.0,adult_females
49804,591.jpg,440.0,1659.0,adult_females
49805,591.jpg,443.0,1604.0,adult_females
49806,591.jpg,444.0,1561.0,pups
49807,591.jpg,444.0,1733.0,juveniles
49808,591.jpg,444.0,1824.0,adult_females
49809,591.jpg,444.0,2658.0,adult_females
49810,591.jpg,450.0,2688.0,juveniles
49811,591.jpg,451.0,1353.0,juveniles
49812,591.jpg,451.0,2672.0,pups
49813,591.jpg,452.0,2465.0,adult_females
49814,591.jpg,453.0,1187.0,juveniles
49815,591.jpg,456.0,1646.0,pups
49816,591.jpg,456.0,1801.0,pups
49817,591.jpg,459.0,1335.0,adult_females
49818,591.jpg,459.0,2442.0,pups
49819,591.jpg,467.0,1608.0,pups
49820,591.jpg,471.0,2173.0,adult_males
49821,591.jpg,474.0,1174.0,adult_females
49822,591.jpg,480.0,2088.0,pups
49823,591.jpg,482.0,1894.0,adult_females
49824,591.jpg,484.0,2609.0,juveniles
49825,591.jpg,485.0,1880.0,pups
49826,591.jpg,489.0,2112.0,adult_females
49827,591.jpg,489.0,4284.0,juveniles
49828,591.jpg,490.0,1423.0,adult_males
49829,591.jpg,493.0,2562.0,pups
49830,591.jpg,495.0,2234.0,juveniles
49831,591.jpg,495.0,2490.0,pups
49832,591.jpg,514.0,1658.0,adult_females
49833,591.jpg,515.0,2217.0,adult_females
49834,591.jpg,519.0,2477.0,adult_females
49835,591.jpg,522.0,2329.0,adult_females
49836,591.jpg,530.0,2569.0,pups
49837,591.jpg,539.0,4275.0,juveniles
49838,591.jpg,540.0,2507.0,juveniles
49839,591.jpg,542.0,2114.0,pups
49840,591.jpg,543.0,1144.0,adult_females
49841,591.jpg,543.0,4243.0,juveniles
49842,591.jpg,554.0,2126.0,adult_females
49843,591.jpg,557.0,1728.0,adult_females
49844,591.jpg,586.0,1161.0,pups
49845,591.jpg,591.0,2432.0,pups
49846,591.jpg,591.0,4196.0,juveniles
49847,591.jpg,592.0,1184.0,adult_females
49848,591.jpg,593.0,1725.0,pups
49849,591.jpg,594.0,4423.0,juveniles
49850,591.jpg,604.0,2211.0,pups
49851,591.jpg,607.0,1500.0,adult_females
49852,591.jpg,608.0,1695.0,pups
49853,591.jpg,611.0,2226.0,adult_females
49854,591.jpg,618.0,2541.0,juveniles
49855,591.jpg,631.0,4560.0,juveniles
49856,591.jpg,636.0,1983.0,adult_females
49857,591.jpg,641.0,1139.0,adult_females
49858,591.jpg,643.0,2439.0,adult_females
49859,591.jpg,652.0,2240.0,pups
49860,591.jpg,653.0,1200.0,juveniles
49861,591.jpg,654.0,2521.0,adult_females
49862,591.jpg,657.0,1414.0,subadult_males
49863,591.jpg,657.0,2219.0,adult_females
49864,591.jpg,664.0,2504.0,juveniles
49865,591.jpg,668.0,4264.0,juveniles
49866,591.jpg,674.0,1535.0,adult_females
49867,591.jpg,677.0,1216.0,juveniles
49868,591.jpg,685.0,1604.0,juveniles
49869,591.jpg,688.0,1542.0,pups
49870,591.jpg,688.0,1823.0,subadult_males
49871,591.jpg,690.0,1645.0,adult_females
49872,591.jpg,693.0,1574.0,pups
49873,591.jpg,694.0,1248.0,juveniles
49874,591.jpg,698.0,1492.0,pups
49875,591.jpg,709.0,1996.0,juveniles
49876,591.jpg,716.0,2543.0,adult_females
49877,591.jpg,738.0,2478.0,adult_females
49878,591.jpg,743.0,1223.0,juveniles
49879,591.jpg,752.0,1194.0,juveniles
49880,591.jpg,754.0,2530.0,juveniles
49881,591.jpg,758.0,2022.0,pups
49882,591.jpg,764.0,1247.0,juveniles
49883,591.jpg,764.0,2453.0,juveniles
49884,591.jpg,769.0,1229.0,juveniles
49885,591.jpg,769.0,1926.0,adult_females
49886,591.jpg,770.0,1291.0,adult_males
49887,591.jpg,770.0,2138.0,adult_males
49888,591.jpg,779.0,2339.0,adult_females
49889,591.jpg,786.0,2015.0,adult_females
49890,591.jpg,791.0,2430.0,juveniles
49891,591.jpg,793.0,2320.0,pups
49892,591.jpg,808.0,1952.0,adult_males
49893,591.jpg,821.0,4465.0,subadult_males
49894,591.jpg,883.0,2280.0,adult_females
49895,591.jpg,889.0,1451.0,juveniles
49896,591.jpg,911.0,1448.0,adult_females
49897,591.jpg,912.0,1974.0,adult_females
49898,591.jpg,917.0,2066.0,adult_males
49899,591.jpg,917.0,2685.0,subadult_males
49900,591.jpg,919.0,2000.0,pups
49901,591.jpg,922.0,1572.0,subadult_males
49902,591.jpg,925.0,2362.0,juveniles
49903,591.jpg,931.0,1378.0,adult_males
49904,591.jpg,933.0,2436.0,juveniles
49905,591.jpg,939.0,2411.0,juveniles
49906,591.jpg,940.0,1877.0,subadult_males
49907,591.jpg,954.0,2426.0,juveniles
49908,591.jpg,955.0,1358.0,adult_females
49909,591.jpg,957.0,1478.0,adult_females
49910,591.jpg,957.0,1687.0,juveniles
49911,591.jpg,960.0,2397.0,juveniles
49912,591.jpg,965.0,1343.0,juveniles
49913,591.jpg,969.0,1642.0,pups
49914,591.jpg,970.0,1464.0,juveniles
49915,591.jpg,974.0,1440.0,adult_females
49916,591.jpg,976.0,2332.0,adult_males
49917,591.jpg,979.0,1635.0,adult_females
49918,591.jpg,1003.0,1430.0,adult_females
49919,591.jpg,1007.0,2114.0,adult_females
49920,591.jpg,1009.0,2274.0,juveniles
49921,591.jpg,1013.0,1479.0,adult_females
49922,591.jpg,1022.0,1398.0,juveniles
49923,591.jpg,1029.0,2292.0,adult_females
49924,591.jpg,1041.0,1377.0,adult_females
49925,591.jpg,1053.0,1411.0,adult_females
49926,591.jpg,1056.0,1393.0,juveniles
49927,591.jpg,1061.0,4346.0,adult_males
49928,591.jpg,1076.0,2212.0,adult_females
49929,591.jpg,1077.0,4066.0,juveniles
49930,591.jpg,1095.0,2423.0,juveniles
49931,591.jpg,1096.0,3935.0,adult_females
49932,591.jpg,1099.0,2197.0,juveniles
49933,591.jpg,1116.0,2332.0,juveniles
49934,591.jpg,1116.0,2347.0,juveniles
49935,591.jpg,1119.0,2204.0,juveniles
49936,591.jpg,1124.0,4054.0,adult_females
49937,591.jpg,1124.0,4160.0,adult_males
49938,591.jpg,1125.0,3844.0,subadult_males
49939,591.jpg,1129.0,5083.0,juveniles
49940,591.jpg,1153.0,2206.0,juveniles
49941,591.jpg,1178.0,5491.0,subadult_males
49942,591.jpg,1184.0,5041.0,juveniles
49943,591.jpg,1200.0,5142.0,adult_females
49944,591.jpg,1209.0,5052.0,adult_females
49945,591.jpg,1214.0,5475.0,juveniles
49946,591.jpg,1286.0,5132.0,juveniles
49947,591.jpg,1301.0,3791.0,juveniles
49948,591.jpg,1322.0,3763.0,juveniles
49949,591.jpg,1334.0,4517.0,subadult_males
49950,591.jpg,1350.0,3814.0,juveniles
49951,591.jpg,1351.0,4438.0,subadult_males
49952,591.jpg,1370.0,3785.0,adult_females
49953,591.jpg,1393.0,3829.0,juveniles
49954,591.jpg,1431.0,4449.0,subadult_males
49955,591.jpg,1433.0,3749.0,adult_females
49956,591.jpg,1442.0,3796.0,adult_females
49957,591.jpg,1456.0,3940.0,adult_males
49958,591.jpg,1460.0,3808.0,adult_females
49959,591.jpg,1466.0,3771.0,adult_females
49960,591.jpg,1486.0,3746.0,subadult_males
49961,591.jpg,1493.0,5027.0,subadult_males
49962,591.jpg,1500.0,3795.0,juveniles
49963,591.jpg,1579.0,3737.0,juveniles
49964,591.jpg,1594.0,3837.0,pups
49965,591.jpg,1598.0,3735.0,adult_females
49966,591.jpg,1608.0,3725.0,adult_females
49967,591.jpg,1638.0,3691.0,juveniles
49968,591.jpg,1671.0,3843.0,adult_females
49969,591.jpg,1674.0,3690.0,adult_females
49970,591.jpg,1681.0,3825.0,pups
49971,591.jpg,1691.0,3660.0,juveniles
49972,591.jpg,1691.0,3805.0,juveniles
49973,591.jpg,1716.0,3738.0,adult_males
49974,591.jpg,1717.0,4371.0,juveniles
49975,591.jpg,1733.0,4348.0,juveniles
49976,591.jpg,1737.0,3623.0,juveniles
49977,591.jpg,1741.0,4023.0,juveniles
49978,591.jpg,1742.0,4410.0,adult_females
49979,591.jpg,1743.0,3642.0,juveniles
49980,591.jpg,1747.0,4044.0,juveniles
49981,591.jpg,1749.0,3595.0,juveniles
49982,591.jpg,1756.0,4461.0,juveniles
49983,591.jpg,1772.0,3952.0,pups
49984,591.jpg,1777.0,3503.0,juveniles
49985,591.jpg,1779.0,3625.0,juveniles
49986,591.jpg,1779.0,3921.0,adult_females
49987,591.jpg,1780.0,3605.0,adult_females
49988,591.jpg,1785.0,3575.0,adult_females
49989,591.jpg,1787.0,3867.0,juveniles
49990,591.jpg,1788.0,3483.0,juveniles
49991,591.jpg,1791.0,4020.0,juveniles
49992,591.jpg,1794.0,4410.0,adult_males
49993,591.jpg,1799.0,3679.0,juveniles
49994,591.jpg,1801.0,4479.0,juveniles
49995,591.jpg,1816.0,3872.0,adult_females
49996,591.jpg,1816.0,4361.0,juveniles
49997,591.jpg,1817.0,3530.0,adult_females
49998,591.jpg,1817.0,3850.0,adult_females
49999,591.jpg,1821.0,4487.0,juveniles
50000,591.jpg,1824.0,3664.0,adult_males
50001,591.jpg,1833.0,4394.0,adult_females
50002,591.jpg,1834.0,3495.0,adult_females
50003,591.jpg,1838.0,3784.0,juveniles
50004,591.jpg,1854.0,3818.0,juveniles
50005,591.jpg,1855.0,3845.0,adult_females
50006,591.jpg,1856.0,3898.0,juveniles
50007,591.jpg,1858.0,4001.0,juveniles
50008,591.jpg,1860.0,3861.0,juveniles
50009,591.jpg,1864.0,3523.0,juveniles
50010,591.jpg,1864.0,3880.0,adult_females
50011,591.jpg,1870.0,3924.0,adult_males
50012,591.jpg,1872.0,3583.0,adult_females
50013,591.jpg,1872.0,3974.0,adult_females
50014,591.jpg,1878.0,3893.0,juveniles
50015,591.jpg,1888.0,4051.0,adult_females
50016,591.jpg,1897.0,3527.0,adult_females
50017,591.jpg,1898.0,3900.0,adult_females
50018,591.jpg,1902.0,3991.0,adult_females
50019,591.jpg,1927.0,3406.0,adult_females
50020,591.jpg,2056.0,3823.0,juveniles
50021,591.jpg,2072.0,3910.0,juveniles
50022,591.jpg,2077.0,3828.0,adult_females
50023,591.jpg,2093.0,3933.0,adult_females
50024,591.jpg,2140.0,3622.0,adult_males
50025,591.jpg,2148.0,3693.0,adult_females
50026,591.jpg,2172.0,3673.0,adult_females
50027,591.jpg,2193.0,3834.0,juveniles
50028,591.jpg,2194.0,3693.0,adult_females
50029,591.jpg,2200.0,3956.0,adult_females
50030,591.jpg,2203.0,3625.0,adult_females
50031,591.jpg,2204.0,3988.0,adult_females
50032,591.jpg,2206.0,3756.0,juveniles
50033,591.jpg,2206.0,4046.0,adult_females
50034,591.jpg,2207.0,3702.0,adult_females
50035,591.jpg,2217.0,3718.0,juveniles
50036,591.jpg,2217.0,4072.0,adult_males
50037,591.jpg,2221.0,3962.0,juveniles
50038,591.jpg,2224.0,3856.0,juveniles
50039,591.jpg,2231.0,3698.0,adult_females
50040,591.jpg,2235.0,3676.0,adult_females
50041,591.jpg,2242.0,3755.0,adult_females
50042,591.jpg,2244.0,3825.0,adult_females
50043,591.jpg,2246.0,4020.0,juveniles
50044,591.jpg,2252.0,3695.0,juveniles
50045,591.jpg,2253.0,3917.0,adult_females
50046,591.jpg,2256.0,3800.0,adult_females
50047,591.jpg,2259.0,3758.0,juveniles
50048,591.jpg,2270.0,3615.0,adult_females
50049,591.jpg,2272.0,3765.0,juveniles
50050,591.jpg,2276.0,4036.0,adult_females
50051,591.jpg,2276.0,4059.0,adult_females
50052,591.jpg,2288.0,3625.0,juveniles
50053,591.jpg,2291.0,3733.0,juveniles
50054,591.jpg,2294.0,4085.0,juveniles
50055,591.jpg,2296.0,3768.0,adult_females
50056,591.jpg,2300.0,3662.0,juveniles
50057,591.jpg,2308.0,3649.0,adult_females
50058,591.jpg,2325.0,3617.0,pups
50059,591.jpg,2737.0,4143.0,subadult_males
50060,591.jpg,3066.0,3803.0,adult_males
50061,592.jpg,811.0,647.0,subadult_males
50062,592.jpg,1087.0,672.0,adult_males
50063,593.jpg,231.0,1785.0,juveniles
50064,593.jpg,247.0,1731.0,juveniles
50065,593.jpg,253.0,1716.0,juveniles
50066,593.jpg,255.0,1658.0,adult_females
50067,593.jpg,272.0,1788.0,adult_females
50068,593.jpg,273.0,1658.0,juveniles
50069,593.jpg,284.0,1774.0,juveniles
50070,593.jpg,288.0,1567.0,adult_females
50071,593.jpg,289.0,1620.0,adult_females
50072,593.jpg,294.0,1737.0,adult_females
50073,593.jpg,297.0,1537.0,juveniles
50074,593.jpg,307.0,1489.0,subadult_males
50075,593.jpg,307.0,1762.0,juveniles
50076,593.jpg,308.0,1468.0,juveniles
50077,593.jpg,328.0,1787.0,juveniles
50078,593.jpg,335.0,1667.0,adult_females
50079,593.jpg,339.0,1692.0,juveniles
50080,593.jpg,341.0,2033.0,juveniles
50081,593.jpg,352.0,1885.0,juveniles
50082,593.jpg,365.0,1712.0,juveniles
50083,593.jpg,366.0,1820.0,adult_females
50084,593.jpg,378.0,1982.0,juveniles
50085,593.jpg,379.0,2022.0,juveniles
50086,593.jpg,387.0,1693.0,juveniles
50087,593.jpg,397.0,1718.0,juveniles
50088,593.jpg,403.0,1669.0,subadult_males
50089,593.jpg,404.0,1857.0,juveniles
50090,593.jpg,411.0,1823.0,juveniles
50091,593.jpg,414.0,2240.0,juveniles
50092,593.jpg,418.0,2619.0,juveniles
50093,593.jpg,421.0,2577.0,adult_females
50094,593.jpg,428.0,2267.0,juveniles
50095,593.jpg,429.0,1799.0,juveniles
50096,593.jpg,433.0,1728.0,adult_females
50097,593.jpg,433.0,2647.0,adult_females
50098,593.jpg,440.0,2219.0,juveniles
50099,593.jpg,440.0,2521.0,adult_females
50100,593.jpg,441.0,1820.0,adult_females
50101,593.jpg,445.0,2609.0,adult_females
50102,593.jpg,448.0,2773.0,adult_females
50103,593.jpg,451.0,2506.0,juveniles
50104,593.jpg,451.0,2556.0,juveniles
50105,593.jpg,451.0,2684.0,juveniles
50106,593.jpg,452.0,2814.0,adult_females
50107,593.jpg,455.0,1671.0,juveniles
50108,593.jpg,462.0,2056.0,juveniles
50109,593.jpg,462.0,2566.0,adult_females
50110,593.jpg,462.0,2605.0,adult_females
50111,593.jpg,465.0,2158.0,juveniles
50112,593.jpg,467.0,2441.0,juveniles
50113,593.jpg,468.0,1700.0,adult_females
50114,593.jpg,468.0,2790.0,juveniles
50115,593.jpg,469.0,2836.0,adult_females
50116,593.jpg,471.0,1911.0,juveniles
50117,593.jpg,473.0,2574.0,adult_females
50118,593.jpg,474.0,2662.0,adult_females
50119,593.jpg,476.0,2716.0,adult_females
50120,593.jpg,478.0,2731.0,juveniles
50121,593.jpg,480.0,2615.0,juveniles
50122,593.jpg,481.0,2546.0,juveniles
50123,593.jpg,483.0,2753.0,adult_females
50124,593.jpg,485.0,2771.0,adult_females
50125,593.jpg,491.0,2598.0,juveniles
50126,593.jpg,495.0,2220.0,juveniles
50127,593.jpg,503.0,2275.0,juveniles
50128,593.jpg,503.0,2656.0,juveniles
50129,593.jpg,504.0,2635.0,juveniles
50130,593.jpg,504.0,2783.0,adult_females
50131,593.jpg,507.0,2599.0,adult_females
50132,593.jpg,507.0,2724.0,juveniles
50133,593.jpg,508.0,2062.0,juveniles
50134,593.jpg,512.0,2683.0,adult_females
50135,593.jpg,514.0,2927.0,juveniles
50136,593.jpg,515.0,2711.0,juveniles
50137,593.jpg,518.0,2534.0,juveniles
50138,593.jpg,521.0,2145.0,juveniles
50139,593.jpg,524.0,2311.0,juveniles
50140,593.jpg,524.0,2504.0,adult_females
50141,593.jpg,527.0,2172.0,adult_males
50142,593.jpg,528.0,2882.0,juveniles
50143,593.jpg,531.0,1935.0,juveniles
50144,593.jpg,536.0,2130.0,juveniles
50145,593.jpg,536.0,2555.0,adult_females
50146,593.jpg,542.0,2029.0,adult_females
50147,593.jpg,551.0,1997.0,juveniles
50148,593.jpg,553.0,2020.0,juveniles
50149,593.jpg,554.0,1924.0,juveniles
50150,593.jpg,557.0,1895.0,adult_females
50151,593.jpg,557.0,2905.0,juveniles
50152,593.jpg,562.0,1951.0,juveniles
50153,593.jpg,608.0,2638.0,juveniles
50154,593.jpg,619.0,2391.0,juveniles
50155,593.jpg,700.0,2728.0,adult_females
50156,594.jpg,1928.0,1579.0,subadult_males
50157,594.jpg,1961.0,1591.0,adult_females
50158,595.jpg,1878.0,2868.0,juveniles
50159,595.jpg,1879.0,2617.0,adult_females
50160,595.jpg,1889.0,2698.0,adult_females
50161,595.jpg,1900.0,2648.0,adult_females
50162,595.jpg,1903.0,2608.0,adult_females
50163,595.jpg,1908.0,2762.0,adult_females
50164,595.jpg,1930.0,2636.0,adult_females
50165,595.jpg,1931.0,2693.0,adult_females
50166,595.jpg,1932.0,2597.0,juveniles
50167,595.jpg,1932.0,2741.0,juveniles
50168,595.jpg,1936.0,2668.0,juveniles
50169,595.jpg,1944.0,2595.0,adult_females
50170,595.jpg,1945.0,2722.0,juveniles
50171,595.jpg,1948.0,2882.0,juveniles
50172,595.jpg,1952.0,2565.0,adult_females
50173,595.jpg,1960.0,2669.0,adult_males
50174,595.jpg,1964.0,2648.0,adult_females
50175,595.jpg,1972.0,2758.0,adult_females
50176,595.jpg,1972.0,2777.0,juveniles
50177,595.jpg,1981.0,2809.0,adult_females
50178,595.jpg,2004.0,2561.0,adult_females
50179,595.jpg,2008.0,2681.0,adult_females
50180,595.jpg,2016.0,2576.0,juveniles
50181,595.jpg,2040.0,2799.0,adult_females
50182,595.jpg,2040.0,2817.0,adult_females
50183,595.jpg,2041.0,2623.0,adult_females
50184,595.jpg,2043.0,2667.0,adult_females
50185,595.jpg,2047.0,2526.0,adult_females
50186,595.jpg,2054.0,2545.0,adult_males
50187,595.jpg,2057.0,2638.0,juveniles
50188,595.jpg,2057.0,2860.0,adult_females
50189,595.jpg,2066.0,2560.0,juveniles
50190,595.jpg,2091.0,2579.0,adult_females
50191,595.jpg,2112.0,2498.0,adult_females
50192,595.jpg,2112.0,2724.0,juveniles
50193,595.jpg,2123.0,2649.0,adult_females
50194,595.jpg,2126.0,2490.0,juveniles
50195,595.jpg,2130.0,2594.0,adult_females
50196,595.jpg,2148.0,2625.0,juveniles
50197,595.jpg,2148.0,2716.0,adult_females
50198,595.jpg,2163.0,2718.0,adult_females
50199,595.jpg,2187.0,2765.0,adult_females
50200,595.jpg,2205.0,2663.0,adult_females
50201,595.jpg,2211.0,2875.0,juveniles
50202,596.jpg,850.0,2660.0,subadult_males
50203,596.jpg,1237.0,2155.0,juveniles
50204,596.jpg,1289.0,3790.0,subadult_males
50205,596.jpg,1315.0,3846.0,subadult_males
50206,596.jpg,1408.0,3697.0,juveniles
50207,596.jpg,1451.0,3727.0,juveniles
50208,596.jpg,1516.0,3129.0,juveniles
50209,596.jpg,1557.0,3434.0,adult_females
50210,596.jpg,1564.0,3063.0,juveniles
50211,596.jpg,1594.0,3147.0,juveniles
50212,596.jpg,1603.0,3435.0,adult_females
50213,596.jpg,1609.0,3176.0,adult_females
50214,596.jpg,1624.0,3510.0,adult_females
50215,596.jpg,1631.0,3292.0,juveniles
50216,596.jpg,1632.0,3121.0,adult_females
50217,596.jpg,1650.0,3511.0,juveniles
50218,596.jpg,1652.0,3420.0,adult_females
50219,596.jpg,1661.0,3487.0,juveniles
50220,596.jpg,1665.0,2558.0,adult_males
50221,596.jpg,1682.0,3206.0,juveniles
50222,596.jpg,1692.0,3452.0,juveniles
50223,596.jpg,1707.0,3218.0,adult_females
50224,596.jpg,1720.0,3336.0,adult_females
50225,596.jpg,1722.0,3428.0,adult_males
50226,596.jpg,1729.0,3355.0,adult_females
50227,596.jpg,1736.0,3375.0,juveniles
50228,596.jpg,1752.0,3286.0,juveniles
50229,596.jpg,1752.0,3322.0,juveniles
50230,596.jpg,1760.0,2814.0,adult_females
50231,596.jpg,1761.0,3387.0,adult_females
50232,596.jpg,1772.0,3213.0,adult_females
50233,596.jpg,1772.0,3235.0,adult_females
