tid,row,col,cls
377,252,2304,2
377,269,2653,2
377,271,2592,2
377,277,2121,4
377,285,2143,2
377,296,2559,2
377,308,2065,2
377,326,2449,0
377,348,2343,2
377,363,1507,0
377,384,2148,2
377,393,2195,4
377,396,2989,1
377,399,2175,2
377,434,2256,2
377,443,2214,1
377,446,1883,0
377,449,2265,4
377,467,2213,4
377,498,2522,2
377,535,2329,4
377,549,2458,2
377,624,2191,4
377,639,2298,2
377,640,2191,2
377,647,2003,3
377,662,2140,4
377,671,2377,0
377,680,2169,4
377,683,2132,2
377,721,2260,2
377,724,2223,4
377,934,2124,4
377,935,2053,1
377,1054,1465,0
377,1320,1594,1
378,1285,4443,2
378,1392,4417,0
378,1471,4433,2
378,1475,4466,2
378,1490,4432,2
378,1502,4422,2
378,1518,4468,2
378,1546,4438,2
378,1549,4505,0
378,1556,4401,2
378,1603,4455,2
378,1621,4497,2
378,1626,4455,2
378,1632,4530,2
378,1634,4419,2
378,1661,4412,2
378,1670,4490,0
378,1673,4426,2
378,1690,4387,2
378,1719,4506,2
378,1720,4445,2
378,1733,4467,2
378,1744,4473,2
378,1774,4512,2
378,1792,4507,2
378,1823,4458,2
378,1827,4541,2
378,1864,4486,2
378,1890,4481,2
378,1893,4506,2
378,1920,4394,3
378,1929,4503,2
378,1944,4499,2
378,1976,4447,0
378,2003,4503,2
378,2041,4476,2
378,2066,4514,2
378,2088,4510,2
378,2092,4469,2
378,2117,4493,2
378,2139,4465,2
378,2140,4540,2
378,2147,4502,2
378,2154,4474,2
378,2165,4562,2
378,2166,4530,2
378,2200,4519,2
378,2222,4600,2
378,2238,4532,1
378,2335,4715,0
379,935,4717,2
379,948,4656,3
379,993,4602,2
379,1038,4488,0
379,1062,4621,4
379,1089,4634,2
379,1092,4687,3
379,1331,4472,1
379,1542,4461,1
379,1582,4810,1
379,1748,3810,3
379,1754,3924,2
379,1790,3938,2
379,1807,3995,3
379,1807,4044,3
379,1810,4077,2
379,1811,4018,3
379,1815,4623,3
379,1817,3890,3
379,1825,3928,3
379,1833,4101,3
379,1837,3982,3
379,1840,4157,3
379,1841,4058,3
379,1844,4122,3
379,1850,4069,3
379,1851,4039,2
379,1854,4100,3
379,1858,4587,2
379,1863,3928,3
379,1866,4546,4
379,1867,4048,3
379,1869,4526,3
379,1893,3365,1
379,1896,4593,4
379,1899,4015,3
379,1920,4615,2
379,1922,4120,0
379,1926,4522,3
379,1926,4555,2
379,1931,3948,3
379,1937,4006,2
379,1950,4676,2
379,1952,4035,2
379,1962,3998,3
379,1969,4224,3
379,1972,4465,3
379,1973,4618,2
379,1974,4638,4
379,1975,3911,2
379,1979,4165,3
379,1979,4540,2
379,1981,3969,3
379,1981,4004,3
379,1988,4815,0
379,1989,4073,3
379,1990,4217,3
379,1994,4102,2
379,1998,4241,3
379,2004,4051,2
379,2008,4572,4
379,2019,4071,3
379,2020,3980,3
379,2026,4028,2
379,2031,3994,2
379,2031,4103,3
379,2032,4320,3
379,2039,4124,3
379,2040,4261,3
379,2057,4114,3
379,2058,4128,3
379,2062,3995,3
379,2065,4092,3
379,2078,3336,1
379,2082,4094,2
379,2084,4059,2
379,2087,4165,2
379,2092,4132,3
379,2104,3894,3
379,2176,3855,3
379,2178,3986,3
379,2381,3737,1
379,2582,4785,1
379,2634,4645,0
381,2352,893,0
382,400,2879,3
382,400,3017,3
382,416,2922,3
382,428,3120,2
382,481,2941,2
382,485,2999,3
382,505,2718,3
382,505,2946,3
382,509,2909,2
382,517,2861,3
382,520,2955,3
382,534,2883,3
382,534,2993,3
382,566,2827,2
382,575,2980,3
382,610,2968,2
382,634,2672,2
382,642,3005,2
382,661,2807,3
382,667,2719,3
382,673,2638,3
382,674,2834,3
382,695,2589,2
382,704,2628,3
382,704,2789,2
382,710,2597,2
382,723,2864,2
382,749,2882,0
382,750,2751,3
382,754,2651,2
382,808,2688,3
382,856,2877,3
382,955,2643,3
382,1007,2670,3
382,1057,2629,3
383,550,4577,0
383,949,4788,0
383,1342,3516,2
383,1361,3491,3
383,1383,3601,3
383,1388,3948,2
383,1396,3621,2
383,1403,3533,3
383,1403,3597,2
383,1405,3637,3
383,1410,3582,3
383,1416,4732,3
383,1418,4211,2
383,1426,3578,2
383,1438,4699,2
383,1442,4682,3
383,1451,4669,3
383,1461,3656,3
383,1466,4660,2
383,1469,3640,3
383,1481,4674,2
383,1492,4689,3
383,1497,3654,3
383,1498,4639,3
383,1515,3645,3
383,1517,4666,1
383,1518,3594,2
383,1530,3622,3
383,1542,4748,3
383,1546,4126,3
383,1548,3632,3
383,1548,4389,3
383,1553,4423,2
383,1558,4189,2
383,1559,3622,3
383,1565,4158,2
383,1569,3586,0
383,1570,4413,3
383,1578,4481,3
383,1579,4145,3
383,1581,4002,2
383,1581,4390,3
383,1582,4128,3
383,1582,4269,3
383,1584,4189,2
383,1585,3398,2
383,1585,4450,3
383,1586,3979,3
383,1586,4323,3
383,1589,4672,0
383,1590,4342,2
383,1591,3927,0
383,1592,4030,3
383,1593,4299,3
383,1595,4887,3
383,1598,4141,3
383,1598,4167,2
383,1599,4193,2
383,1599,4367,2
383,1599,4800,2
383,1600,4413,3
383,1602,4035,2
383,1602,4308,3
383,1602,4467,3
383,1606,4436,2
383,1610,4509,3
383,1610,4699,2
383,1611,4590,2
383,1616,4306,3
383,1619,5093,2
383,1624,4188,2
383,1625,4284,3
383,1628,4365,2
383,1629,4312,2
383,1631,4404,2
383,1632,4719,2
383,1634,4694,3
383,1636,4329,2
383,1637,4202,3
383,1637,5059,3
383,1647,4363,3
383,1647,5076,3
383,1648,4738,3
383,1648,5159,2
383,1649,4594,3
383,1649,4772,3
383,1650,5109,2
383,1655,4178,3
383,1655,4394,3
383,1656,4413,2
383,1657,3468,3
383,1657,4233,2
383,1657,4437,2
383,1658,4692,3
383,1659,4322,2
383,1660,4366,3
383,1660,4710,2
383,1665,4826,2
383,1668,3376,3
383,1669,5016,3
383,1672,4167,1
383,1674,4449,3
383,1674,4764,2
383,1678,4411,3
383,1679,4225,3
383,1680,3408,3
383,1683,4656,2
383,1684,3433,3
383,1687,3311,3
383,1691,4693,3
383,1692,4411,2
383,1703,3421,3
383,1704,4244,2
383,1706,3461,3
383,1706,4360,3
383,1706,4463,3
383,1707,4189,3
383,1708,3402,3
383,1714,4064,0
383,1714,4659,3
383,1720,4139,3
383,1720,4230,3
383,1721,3437,2
383,1721,4384,2
383,1724,4433,1
383,1726,4349,2
383,1729,4198,2
383,1729,4472,3
383,1735,3393,3
383,1737,4385,2
383,1739,4493,3
383,1742,4476,3
383,1743,4447,3
383,1744,4239,3
383,1745,5015,3
383,1746,4405,2
383,1747,4164,3
383,1747,5228,1
383,1752,4443,3
383,1759,4121,3
383,1760,4139,3
383,1761,4511,3
383,1762,4493,2
383,1765,4641,2
383,1767,4679,3
383,1768,3675,3
383,1768,4317,1
383,1774,4178,1
383,1778,4076,2
383,1782,4354,3
383,1785,5040,3
383,1786,4673,3
383,1787,4694,3
383,1795,4616,3
383,1795,4967,2
383,1796,4735,2
383,1797,4346,3
383,1798,4372,3
383,1801,4315,2
383,1802,4133,3
383,1804,3629,3
383,1804,4228,0
383,1807,4401,3
383,1808,4052,3
383,1808,4414,3
383,1810,4722,3
383,1811,4508,2
383,1813,4425,3
383,1813,4618,2
383,1814,4170,3
383,1815,4029,3
383,1815,4683,3
383,1817,4388,2
383,1818,4189,3
383,1818,4598,3
383,1819,4447,2
383,1820,3721,2
383,1822,4464,3
383,1822,4529,3
383,1823,3689,2
383,1827,4693,3
383,1828,3613,3
383,1828,5080,3
383,1832,4015,3
383,1832,4595,3
383,1834,4163,3
383,1836,4213,2
383,1840,4321,3
383,1845,4000,2
383,1846,3951,3
383,1846,4248,3
383,1849,4434,2
383,1856,3619,3
383,1858,4406,3
383,1858,4455,3
383,1859,4368,3
383,1860,4272,2
383,1860,4384,2
383,1861,3670,3
383,1862,4169,2
383,1862,4333,1
383,1871,3683,2
383,1874,4212,3
383,1883,3957,3
383,1902,3926,2
383,1909,3896,3
383,1914,3768,0
383,1924,3894,3
383,1925,3913,3
383,2299,3430,1
385,1258,4937,1
385,1283,4940,1
385,2708,4926,0
385,2808,4958,3
385,2882,4919,0
386,585,3375,0
386,1469,3093,2
386,1540,2648,3
386,1547,2913,4
386,1551,3169,1
386,1552,2863,3
386,1597,2868,2
386,1632,3146,4
386,1644,2778,4
386,1644,3135,2
386,1653,2735,2
386,1656,2816,4
386,1659,2689,2
386,1661,2864,4
386,1661,2973,3
386,1668,2673,4
386,1668,2925,2
386,1676,2847,2
386,1679,2931,4
386,1697,2817,2
386,1723,2830,4
386,1756,2733,0
386,1844,2839,3
386,1895,2793,4
386,1907,2754,2
386,1966,2803,3
386,1989,2872,4
386,2010,2858,2
386,2035,2799,3
386,2051,2870,2
386,2058,2672,0
386,2087,2984,2
386,2108,2889,2
386,2111,2762,2
386,2131,2821,3
386,2176,2842,3
386,2519,2878,0
387,774,1032,0
387,786,1536,0
388,811,2079,3
388,1069,1968,3
388,1108,1977,3
388,1111,1960,3
388,1130,1938,3
388,1216,1974,2
388,1241,1981,3
388,1266,2029,3
388,1296,2029,3
388,1314,2016,3
388,1340,2064,3
388,1430,2047,2
388,1454,1870,2
388,1462,1891,3
388,1495,1875,2
388,1525,1931,2
388,1561,1894,3
388,1577,1846,3
388,1599,1836,2
388,1623,1835,3
388,1648,1864,3
388,1659,1842,2
388,1674,1811,2
388,1694,1896,3
388,1698,1936,3
388,1706,1886,3
388,1724,1935,2
388,1734,1895,3
388,1743,1860,0
388,1748,1803,3
388,1753,1812,3
388,1753,1834,3
388,1772,1822,2
388,1788,1797,3
388,1796,1822,2
388,1802,1860,2
388,1825,1870,3
389,456,2434,2
389,461,2504,2
389,540,2526,2
389,559,2563,2
389,567,2512,2
389,568,2581,2
389,879,2658,2
389,902,2623,2
389,922,2597,2
389,1128,2335,2
389,1146,2266,2
389,1166,2313,3
389,1189,2243,2
389,1213,2379,2
389,1257,2328,3
389,1271,2395,3
389,1278,2293,3
389,1286,2323,2
389,1302,2263,3
389,1371,2332,2
389,1394,2302,2
389,1411,2332,3
389,1427,2323,3
389,1435,2383,2
389,1451,2351,3
389,1457,2306,3
389,1459,2431,2
389,1473,2335,2
389,1476,2385,2
389,1483,2627,2
389,1491,2421,2
389,1493,2282,2
389,1498,2356,2
389,1500,2302,2
389,1522,2409,2
389,1523,2267,2
389,1535,2368,3
389,1545,2280,2
389,1566,2412,2
389,1600,2780,2
389,1601,2509,2
389,1630,2396,2
389,1636,1540,2
389,1639,2599,3
389,1659,2334,3
389,1660,2389,2
389,1681,2509,2
389,1697,2307,3
389,1699,2472,2
389,1758,1628,2
389,1772,1577,2
389,1778,1529,2
389,1787,1612,3
389,1815,1581,2
389,1838,1593,2
389,1854,1567,2
389,1942,1696,1
390,1125,3741,1
390,1226,3032,4
390,1244,2997,2
390,1248,2906,4
390,1256,2924,2
390,1296,3210,2
390,1308,3219,4
390,1346,2967,0
390,1484,2390,0
390,1854,3516,0
390,2256,3077,1
390,2357,3354,1
390,2617,2511,3
390,2633,3275,2
390,2687,3436,0
390,2766,2734,3
390,3070,3483,1
390,3327,3736,1
391,1291,4140,4
391,1306,4166,2
391,1449,2245,0
391,1555,4166,0
391,1943,2827,0
391,2238,2368,4
391,2257,3028,1
391,2293,2747,1
391,2301,2434,2
391,2357,1107,4
391,2365,1493,0
391,2385,1078,2
391,2450,682,1
391,2476,4216,4
391,2501,4092,4
391,2592,2691,0
391,2597,4097,4
391,2608,1654,0
391,2616,3918,4
391,2679,4146,2
391,2746,3381,0
391,2782,4171,4
391,2803,4210,2
391,2851,3949,2
391,2852,4105,2
391,2933,3804,2
392,858,2732,0
392,939,2611,3
392,943,2658,2
392,945,2726,2
392,952,2752,3
392,955,2515,2
392,957,2631,2
392,974,2652,2
392,978,2577,3
392,986,2626,3
392,991,2686,2
392,993,2697,2
392,1002,2599,3
392,1027,2703,2
392,1038,2622,3
392,1044,2699,2
392,1049,2497,3
392,1054,2593,2
392,1056,2541,3
392,1062,2459,3
392,1064,2620,3
392,1074,2687,3
392,1075,2743,2
392,1091,2528,3
392,1094,2632,2
392,1110,2825,3
392,1111,2665,2
392,1112,2573,2
392,1119,2692,3
392,1136,2583,3
392,1148,2711,3
392,1148,2736,3
392,1153,2671,3
392,1239,2985,2
392,1452,3235,3
392,1474,3301,0
393,154,587,1
393,172,1861,4
393,205,1712,4
393,210,1892,2
393,213,1695,2
393,243,1580,4
393,250,1824,4
393,259,1598,2
393,295,1297,1
393,341,1695,2
393,351,1866,2
393,367,1678,4
393,369,1855,4
393,383,1611,2
393,406,1588,4
393,408,2050,2
393,430,1807,1
393,430,2087,3
393,479,1598,2
393,484,1704,4
393,486,1686,2
393,489,1872,2
393,504,1611,4
393,513,1831,2
393,523,1567,2
393,545,1705,2
393,573,1872,2
393,617,2186,2
393,630,2130,4
393,676,1891,0
393,690,1659,2
393,691,1451,2
393,692,1625,4
393,704,2112,2
393,730,1772,2
393,741,872,0
393,746,1797,4
393,823,2228,2
393,840,2196,4
393,843,898,0
393,869,2120,3
393,879,1782,2
393,893,2331,2
393,899,1643,4
393,900,1790,4
393,902,1668,2
393,917,2106,4
393,921,2544,1
393,936,2346,2
393,944,2195,2
393,969,2373,2
393,978,1765,4
393,1002,2017,4
393,1003,2193,2
393,1016,1767,2
393,1019,1469,0
393,1020,2034,2
393,1028,2239,2
393,1039,2343,2
393,1081,2217,2
393,1099,1752,4
393,1143,1822,0
393,1215,1367,1
393,1220,1749,4
393,1296,967,2
393,1306,952,4
393,1329,2238,0
393,1436,830,1
393,1447,2360,0
394,1003,2242,1
394,1454,1937,1
394,1543,1813,0
395,1032,2717,3
395,1042,2662,2
395,1054,2760,2
395,1059,2716,2
395,1064,2748,2
395,1098,2649,3
395,1108,2636,2
395,1109,2614,2
395,1128,2597,0
395,1135,2636,3
395,1146,2585,2
395,1162,2834,2
395,1171,2588,2
395,1174,2916,2
395,1181,2854,3
395,1211,2851,3
395,1214,2573,3
395,1220,2832,2
395,1233,2874,2
395,1244,2894,3
395,1254,2843,2
395,1268,2807,0
395,1276,2756,2
395,1280,2987,2
395,1286,2842,3
395,1288,2649,2
395,1293,2774,2
395,1299,2747,2
395,1308,2663,2
395,1330,2704,3
395,1338,2780,2
395,1345,2750,3
395,1366,2795,3
395,1375,2750,2
395,1383,2713,3
395,1389,2765,3
395,1414,2732,2
395,1426,2753,3
395,1448,2724,3
395,1456,2743,2
396,904,3928,1
396,1029,3847,1
396,1100,3880,1
396,1240,3973,1
396,1259,4301,1
396,1293,3946,3
396,1355,3961,1
396,1387,4382,1
396,1399,4471,3
396,1518,4362,1
396,1598,4137,1
396,1636,4307,1
396,1645,4357,0
396,1727,4410,1
397,652,940,1
397,999,1030,2
397,1225,1136,0
397,1678,1767,2
397,1932,2784,0
398,333,2515,3
398,369,2540,3
398,377,2465,3
398,392,2355,3
398,426,2522,3
398,449,2480,1
398,459,2515,3
398,475,2475,3
398,482,2447,3
398,505,2422,3
398,510,2572,3
398,555,2764,3
398,566,2707,1
398,1835,735,1
398,1905,34,1
399,1034,3091,3
399,1162,2548,2
399,1173,2920,0
399,1202,2825,1
399,1206,2367,2
399,1227,2283,3
399,1234,2129,1
399,1242,2245,1
399,1249,2934,0
399,1255,2415,3
399,1258,2785,3
399,1263,2234,3
399,1267,2817,3
399,1288,2160,2
399,1289,2512,0
399,1290,2223,3
399,1300,2864,3
399,1307,2376,3
399,1307,2648,2
399,1309,2691,2
399,1314,2130,2
399,1325,2555,3
399,1343,2930,3
399,1346,2321,3
399,1362,2053,1
399,1365,2250,2
399,1372,2584,3
399,1381,2882,3
399,1382,2855,3
399,1402,2068,2
399,1403,2144,3
399,1408,2425,3
399,1410,2236,3
399,1410,2342,1
399,1412,2809,3
399,1413,2618,2
399,1420,2704,3
399,1422,2895,3
399,1423,2193,3
399,1440,2919,3
399,1443,2219,3
399,1457,2533,2
399,1463,2229,3
399,1464,2272,3
399,1481,2281,3
399,1509,2211,3
399,1509,2793,1
399,1534,2668,3
399,1537,2031,1
399,1546,2229,3
399,1559,2335,2
399,1565,2812,3
399,1580,2121,1
399,1580,2395,1
399,1587,2272,3
399,1612,2354,3
399,1618,2536,0
399,1656,2801,2
399,1662,2777,3
399,1664,2824,2
399,1668,2481,3
399,1675,2412,1
399,1676,2834,3
399,1682,2352,3
399,1691,2859,3
399,1709,2906,3
399,1712,2868,3
399,1713,2454,2
399,1724,2889,3
399,1732,2445,2
399,1738,2838,3
399,1739,2880,3
399,1751,2874,3
399,1753,2375,2
399,1758,2175,0
399,1778,2876,0
399,1786,2455,2
399,1789,2559,2
399,1795,2860,3
399,1810,2850,3
399,1815,2825,3
399,1826,2787,3
399,1844,2091,1
399,1852,2803,3
399,1853,2289,3
399,1856,2337,3
399,1865,2689,3
399,1880,2264,3
399,1912,2712,3
399,1918,2848,2
399,1923,2953,2
399,1974,2912,2
399,1982,2839,2
399,1995,2600,2
399,2018,2850,2
399,2049,2914,2
399,2096,2710,3
399,2150,2525,3
399,2154,2621,2
399,2158,2729,3
399,2172,2780,3
399,2177,2765,3
399,2192,2812,1
399,2202,2742,3
399,2208,2721,3
399,2224,2692,3
399,2253,2113,1
399,2283,2810,3
399,2383,2697,3
399,2388,2447,2
399,2439,2418,2
399,2443,2956,2
399,2462,2705,3
399,2492,2616,3
399,2493,2464,3
399,2618,2591,3
399,2622,2536,3
399,2676,2610,3
399,2755,2929,2
400,1205,3325,1
400,1294,914,0
400,1295,1606,2
400,1335,1565,2
400,1339,1505,2
400,1373,1558,2
400,1386,1318,0
400,1473,1553,0
400,1852,1365,2
400,1922,1405,2
400,1938,1419,2
401,173,1773,3
401,205,1559,1
401,243,1664,1
401,277,1289,2
401,288,1278,4
401,295,1674,3
401,482,1370,3
401,500,1420,3
401,509,1390,2
401,528,1570,2
401,580,1077,2
401,652,1013,3
401,827,812,3
401,854,676,3
401,906,800,3
401,910,790,3
401,934,674,3
401,940,745,4
401,940,767,3
401,960,742,2
401,975,767,3
401,979,660,2
401,991,723,2
401,992,791,3
401,1003,776,4
401,1011,758,2
401,1037,666,2
401,1038,715,3
401,1040,745,2
401,1061,738,3
401,1076,729,3
401,1077,803,0
401,1097,735,2
401,1118,644,3
401,1118,732,2
401,1132,619,3
401,1151,729,2
401,1153,550,0
401,1176,398,2
401,1182,708,2
401,1190,521,4
401,1197,394,4
401,1211,161,2
401,1211,671,2
401,1222,146,4
401,1225,455,1
401,1237,645,4
401,1239,659,2
401,1263,593,2
401,1266,300,4
401,1279,107,4
401,1280,300,2
401,1280,576,3
401,1281,94,2
401,1291,213,3
401,1293,569,3
401,1294,644,4
401,1306,657,2
401,1308,570,4
401,1320,481,4
401,1339,601,2
401,1343,619,3
401,1344,515,2
401,1346,501,4
401,1349,641,2
401,1359,582,3
401,1370,609,3
401,1385,582,2
401,1386,474,4
401,1390,461,2
401,1400,652,0
401,1401,297,0
401,1409,609,2
401,1414,533,3
401,1414,593,2
401,1418,503,2
401,1434,502,2
401,1447,608,4
401,1455,592,2
401,1478,476,3
401,1496,552,3
401,1521,577,3
401,1540,549,3
401,1550,407,1
401,1587,527,3
401,1605,166,1
401,1719,501,3
401,1731,490,3
401,1753,219,0
401,1859,484,0
401,1889,448,4
401,1899,455,2
401,2040,377,0
401,2079,433,0
401,2237,476,1
401,2322,380,1
401,2360,518,1
402,236,726,2
402,285,935,2
402,292,803,3
402,298,888,3
402,308,1048,3
402,314,1145,3
402,326,739,3
402,340,1057,2
402,356,778,3
402,391,800,2
402,396,1013,2
402,408,1037,0
402,419,1022,2
402,450,906,2
402,462,997,2
402,510,979,3
402,568,689,1
402,585,931,2
402,646,863,2
402,675,797,2
402,678,562,3
402,680,456,2
402,688,605,2
402,697,1007,2
402,717,1045,2
402,722,980,2
402,727,731,2
402,731,786,2
402,731,840,3
402,733,961,3
402,740,550,2
402,744,989,2
402,749,441,3
402,754,371,3
402,773,885,2
402,776,819,2
402,781,752,3
402,820,810,2
402,850,606,3
402,852,581,1
402,869,732,2
402,874,786,3
402,891,857,2
402,904,883,2
402,929,887,2
402,962,875,3
402,962,888,2
402,976,421,2
402,980,398,2
402,994,1069,2
402,1000,881,2
402,1007,628,2
402,1011,1018,2
402,1021,558,2
402,1035,522,3
402,1042,640,3
402,1061,594,2
402,1063,800,3
402,1064,817,3
402,1067,934,2
402,1083,669,1
402,1086,621,3
402,1092,510,2
402,1096,604,2
402,1109,950,0
402,1164,735,3
402,1169,1020,2
402,1178,798,2
402,1200,667,2
402,1217,551,2
402,1218,878,2
402,1232,767,3
402,1235,344,2
402,1237,725,2
402,1239,788,3
402,1240,866,2
402,1241,680,3
402,1242,553,2
402,1244,802,3
402,1245,944,2
402,1249,919,2
402,1251,322,2
402,1251,817,2
402,1255,990,2
402,1256,679,3
402,1259,773,2
402,1262,610,2
402,1268,858,2
402,1270,684,3
402,1278,761,3
402,1284,691,2
402,1286,1001,2
402,1287,1022,2
402,1294,691,2
402,1298,745,3
402,1301,382,3
402,1302,1039,2
402,1305,1002,2
402,1307,643,2
402,1307,760,3
402,1308,402,2
402,1312,983,2
402,1315,681,2
402,1335,670,2
402,1336,619,2
402,1354,568,2
402,1366,962,2
402,1367,811,2
402,1374,740,0
402,1376,699,2
402,1379,713,2
402,1385,948,2
402,1392,1024,2
402,1393,992,2
402,1395,1005,3
402,1398,930,3
402,1399,498,2
402,1411,740,2
402,1418,663,3
402,1418,688,2
402,1424,722,2
402,1439,901,2
402,1446,795,2
402,1452,821,2
402,1457,728,2
402,1466,783,2
402,1471,811,2
402,1472,1236,2
402,1477,1186,2
402,1482,779,2
402,1484,1069,2
402,1487,879,2
402,1488,1168,2
402,1489,951,2
402,1490,1153,2
402,1493,657,2
402,1502,1065,3
402,1502,1240,2
402,1504,1017,2
402,1505,780,2
402,1507,656,2
402,1510,937,2
402,1521,1244,2
402,1523,1155,2
402,1525,1070,2
402,1526,671,2
402,1528,655,2
402,1531,642,2
402,1535,735,2
402,1536,1083,2
402,1541,328,2
402,1546,441,3
402,1551,1052,2
402,1561,1108,2
402,1574,1051,2
402,1590,698,2
402,1609,612,3
402,1624,902,3
402,1628,924,1
402,1666,906,3
402,1667,867,3
402,1669,805,3
402,1676,886,3
402,1684,896,3
402,1692,920,3
402,1698,899,3
402,1707,913,3
402,1712,926,3
402,1724,1019,2
402,1726,915,3
402,1727,194,3
402,1761,699,1
402,1764,673,2
402,1792,369,2
402,1803,344,2
402,1810,323,2
402,1816,612,2
402,1817,592,2
402,1836,1032,2
402,1839,999,2
402,1867,979,2
402,1872,877,2
402,1873,895,2
402,1884,910,2
402,1886,935,2
402,1895,1003,2
402,1903,909,3
402,1913,734,2
402,1914,771,2
402,1921,913,2
402,1927,231,2
402,1935,647,2
402,1954,655,0
402,1983,663,2
402,1986,966,2
402,1996,657,2
402,2001,374,1
402,2004,939,2
402,2011,927,2
402,2014,664,2
402,2029,306,2
402,2033,395,2
402,2037,374,2
402,2040,665,2
402,2058,696,2
402,2064,675,2
402,2064,942,2
402,2069,355,2
402,2090,613,2
402,2091,307,2
402,2092,426,2
402,2104,270,2
402,2114,421,2
402,2117,940,2
402,2127,1020,2
402,2139,530,2
402,2146,1076,2
402,2152,1010,2
402,2158,165,2
402,2165,959,3
402,2166,1022,3
402,2169,444,2
402,2179,990,3
402,2180,960,2
402,2185,247,2
402,2185,899,2
402,2191,1013,2
402,2194,518,2
402,2196,885,3
402,2200,941,2
402,2203,428,2
402,2205,621,2
402,2206,720,2
402,2217,928,3
402,2219,998,2
402,2221,902,2
402,2231,986,2
402,2247,481,2
402,2276,948,3
402,2285,662,2
402,2290,955,3
402,2291,606,2
402,2308,575,2
402,2308,689,2
402,2311,962,2
402,2315,988,2
402,2323,671,2
402,2326,405,2
402,2335,359,2
402,2338,1128,2
402,2348,120,2
402,2355,377,2
402,2355,635,2
402,2378,979,2
402,2381,1051,2
402,2383,1119,2
402,2397,388,2
402,2410,798,2
402,2415,692,2
402,2484,991,2
402,2499,785,2
402,2505,808,2
402,2506,1093,2
402,2510,1000,3
402,2535,627,2
402,2557,597,2
402,2573,612,2
402,2578,1155,2
402,2581,960,2
402,2587,778,2
402,2600,1166,2
402,2605,1190,2
402,2634,1085,2
402,2647,520,2
402,2654,533,2
402,2661,1091,2
402,2666,658,2
402,2666,702,2
402,2670,862,2
402,2675,681,2
402,2681,665,2
402,2682,762,2
402,2682,784,2
402,2684,1107,2
402,2697,747,2
402,2702,687,2
402,2714,1150,3
402,2737,755,2
402,2744,1204,2
402,2746,1278,2
402,2765,792,2
402,2771,918,2
402,2777,474,2
402,2783,767,2
402,2785,484,2
402,2785,1079,2
402,2790,839,2
402,2793,694,2
402,2794,456,2
402,2803,493,2
402,2806,708,2
402,2808,964,3
402,2822,444,0
402,2850,999,3
402,2854,1094,2
402,2859,877,1
402,2862,273,2
402,2873,1122,2
402,2876,1324,2
402,2883,868,3
402,2889,1307,2
402,2890,1331,2
402,2900,887,2
402,2900,1290,2
402,2914,1212,2
402,2918,1108,2
402,2942,584,2
402,2945,1025,2
402,2966,985,2
402,2968,822,2
402,2970,571,2
402,2971,855,2
402,3010,610,2
402,3010,866,2
402,3018,966,2
402,3021,792,2
402,3031,603,2
402,3045,1172,2
402,3047,860,2
402,3051,800,2
402,3067,610,2
402,3082,1013,2
402,3095,796,2
402,3104,783,2
402,3109,986,3
402,3123,982,3
402,3127,1081,2
402,3135,780,2
402,3143,98,2
402,3151,1027,3
402,3155,978,2
402,3160,949,2
402,3163,1053,2
402,3164,991,3
402,3165,1019,2
402,3179,1009,2
402,3198,331,2
402,3199,902,2
402,3215,946,1
402,3229,928,2
402,3229,1013,2
402,3234,917,2
402,3238,903,2
402,3250,1005,2
402,3258,792,2
402,3262,705,1
402,3263,907,2
402,3273,1017,2
402,3278,380,2
402,3291,1149,1
402,3293,80,3
402,3302,1001,2
402,3366,860,2
402,3370,766,2
402,3383,854,3
402,3385,767,3
402,3386,830,2
402,3390,109,2
402,3397,757,2
402,3398,962,2
402,3401,856,2
402,3404,1058,1
402,3405,726,3
402,3421,746,2
402,3425,941,2
402,3453,786,2
402,3485,994,2
402,3517,421,0
402,3518,758,2
402,3556,695,2
402,3559,105,2
402,3569,138,2
402,3575,673,2
402,3598,778,2
402,3614,1005,2
402,3646,954,2
402,3694,532,2
402,3718,689,2
403,71,3667,3
403,117,3614,3
403,136,3785,4
403,138,3756,2
403,147,3738,3
403,166,3750,3
403,170,3686,1
403,186,3744,3
403,190,3729,3
403,192,3772,3
403,204,3829,3
403,211,3797,3
403,213,3748,3
403,217,3732,3
403,245,3791,4
403,253,3850,2
403,256,3800,2
403,339,3862,3
403,342,3931,2
403,353,3868,3
403,354,3950,2
403,361,3882,3
403,365,3840,3
403,370,3900,3
403,373,3737,3
403,388,3748,3
403,391,3964,3
403,394,3758,3
403,394,3823,3
403,395,3805,3
403,398,3731,3
403,400,3975,2
403,408,3763,3
403,410,3996,3
403,418,3749,3
403,418,3951,2
403,421,4048,3
403,422,3877,3
403,424,3933,3
403,429,3977,3
403,432,3998,2
403,433,3797,3
403,440,3756,3
403,456,3915,2
403,456,4038,3
403,463,4066,3
403,470,3988,3
403,472,3901,3
403,474,3944,3
403,478,4022,3
403,491,4010,2
403,492,4093,3
403,496,3927,3
403,500,3791,3
403,512,3958,3
403,518,3867,3
403,524,3978,3
403,533,3878,2
403,535,3810,3
403,536,3944,3
403,543,3975,3
403,546,3922,2
403,554,3878,3
403,557,4101,3
403,558,3823,2
403,566,3987,2
403,573,3944,1
403,578,3848,3
403,579,3871,3
403,579,3897,2
403,588,3967,3
403,600,3836,2
403,603,3869,3
403,611,3857,3
403,645,3879,3
403,878,3807,1
