tid,cls,row,col
591,2,1818,3529
591,2,1832,4394
591,2,1833,3495
591,2,1854,3845
591,2,1864,3880
591,2,1872,3583
591,2,1872,3974
591,2,1889,4051
591,2,1897,3526
591,2,1898,3900
591,2,1902,3991
591,2,1927,3406
591,2,2077,3828
591,2,2093,3933
591,2,2148,3693
591,2,2171,3672
591,2,2194,3693
591,2,2200,3956
591,2,2203,3625
591,2,2204,3988
591,2,2206,4046
591,2,2207,3702
591,2,2231,3698
591,2,2234,3676
591,2,2242,3755
591,2,2244,3825
591,2,2253,3917
591,2,2256,3800
591,2,2270,3615
591,2,2276,4036
591,2,2276,4058
591,2,2296,3767
591,2,2308,3649
591,3,100,1020
591,3,110,1046
591,3,123,1028
591,3,161,963
591,3,169,1038
591,3,253,1038
591,3,287,1264
591,3,295,2134
591,3,308,1107
591,3,334,1063
591,3,342,2498
591,3,369,1356
591,3,376,1940
591,3,381,1302
591,3,385,1398
591,3,393,1617
591,3,405,2245
591,3,445,1732
591,3,449,2688
591,3,450,1353
591,3,454,1186
591,3,484,2609
591,3,490,4284
591,3,494,2234
591,3,539,4275
591,3,540,2507
591,3,542,4243
591,3,591,4196
591,3,595,4423
591,3,618,2541
591,3,632,4560
591,3,654,1200
591,3,664,2504
591,3,669,4264
591,3,678,1215
591,3,686,1605
591,3,694,1248
591,3,710,1997
591,3,743,1224
591,3,753,1194
591,3,754,2530
591,3,764,1247
591,3,764,2453
591,3,769,1229
591,3,790,2430
591,3,890,1452
591,3,926,2361
591,3,933,2436
591,3,939,2412
591,3,954,2426
591,3,957,1687
591,3,960,2397
591,3,965,1343
591,3,970,1463
591,3,1009,2273
591,3,1022,1397
591,3,1056,1393
591,3,1077,4065
591,3,1096,2422
591,3,1100,2197
591,3,1116,2332
591,3,1117,2346
591,3,1120,2204
591,3,1129,5083
591,3,1153,2206
591,3,1185,5041
591,3,1214,5475
591,3,1286,5132
591,3,1302,3792
591,3,1322,3764
591,3,1350,3813
591,3,1393,3829
591,3,1501,3794
591,3,1580,3737
591,3,1638,3691
591,3,1692,3659
591,3,1691,3805
591,3,1718,4371
591,3,1732,4349
591,3,1737,3622
591,3,1741,4023
591,3,1743,3641
591,3,1746,4044
591,3,1749,3595
591,3,1756,4461
591,3,1777,3503
591,3,1778,3625
591,3,1786,3867
591,3,1789,3485
591,3,1792,4018
591,3,1799,3679
591,3,1801,4479
591,3,1816,4360
591,3,1821,4486
591,3,1837,3784
591,3,1854,3818
591,3,1855,3897
591,3,1858,4000
591,3,1860,3861
591,3,1864,3524
591,3,1878,3893
591,3,2056,3822
591,3,2073,3910
591,3,2193,3834
591,3,2206,3755
591,3,2217,3717
591,3,2221,3962
591,3,2224,3856
591,3,2246,4020
591,3,2253,3695
591,3,2260,3757
591,3,2273,3765
591,3,2288,3624
591,3,2291,3733
591,3,2294,4085
591,3,2300,3662
591,4,205,1950
591,4,226,1872
591,4,237,1161
591,4,268,1892
591,4,288,1178
591,4,340,2544
591,4,362,1773
591,4,376,1153
591,4,378,1843
591,4,380,2614
591,4,404,2199
591,4,404,2537
591,4,406,1926
591,4,428,1830
591,4,445,1561
591,4,451,2673
591,4,456,1646
591,4,456,1801
591,4,459,2442
591,4,467,1607
591,4,481,2088
591,4,485,1880
591,4,494,2562
591,4,495,2490
591,4,530,2569
591,4,542,2114
591,4,586,1160
591,4,592,2432
591,4,593,1725
591,4,605,2211
591,4,608,1695
591,4,652,2240
591,4,688,1542
591,4,694,1574
591,4,698,1492
591,4,758,2022
591,4,793,2320
591,4,919,2000
591,4,969,1641
591,4,1595,3837
591,4,1681,3825
591,4,1772,3952
591,4,2325,3617
592,0,1087,673
592,1,811,647
593,0,526,2171
593,1,308,1489
593,1,403,1670
593,2,256,1658
593,2,272,1788
593,2,288,1567
593,2,289,1620
593,2,294,1736
593,2,335,1668
593,2,366,1820
593,2,422,2577
593,2,433,2647
593,2,434,1728
593,2,440,2520
593,2,440,1820
593,2,446,2610
593,2,448,2773
593,2,453,2813
593,2,462,2566
593,2,462,2604
593,2,468,1700
593,2,469,2834
593,2,473,2574
593,2,474,2662
593,2,476,2715
593,2,483,2752
593,2,483,2770
593,2,504,2783
593,2,507,2598
593,2,512,2683
593,2,524,2504
593,2,536,2555
593,2,541,2028
593,2,558,1895
593,2,701,2728
593,3,231,1785
593,3,248,1730
593,3,254,1715
593,3,272,1658
593,3,284,1774
593,3,297,1537
593,3,307,1762
593,3,308,1468
593,3,328,1787
593,3,340,1692
593,3,342,2033
593,3,352,1885
593,3,365,1712
593,3,378,1982
593,3,379,2022
593,3,387,1693
593,3,397,1718
593,3,403,1856
593,3,411,1822
593,3,414,2240
593,3,418,2619
593,3,428,2267
593,3,429,1799
593,3,440,2219
593,3,451,2506
593,3,451,2555
593,3,450,2684
593,3,456,1671
593,3,462,2056
593,3,465,2157
593,3,467,2440
593,3,468,2790
593,3,471,1910
593,3,478,2731
593,3,480,2615
593,3,481,2545
593,3,491,2598
593,3,494,2219
593,3,503,2275
593,3,503,2657
593,3,504,2635
593,3,507,2724
593,3,508,2062
593,3,514,2711
593,3,514,2926
593,3,518,2534
593,3,520,2146
593,3,524,2311
593,3,528,2881
593,3,530,1935
593,3,536,2130
593,3,551,1997
593,3,553,2021
593,3,554,1925
593,3,557,2905
593,3,562,1951
593,3,609,2638
593,3,618,2390
594,1,1928,1579
594,2,1961,1592
595,0,1960,2669
595,0,2054,2545
595,2,1880,2617
595,2,1890,2698
595,2,1900,2648
595,2,1903,2607
595,2,1908,2762
595,2,1930,2636
595,2,1931,2693
595,2,1945,2594
595,2,1951,2565
595,2,1964,2648
595,2,1972,2758
595,2,1982,2809
595,2,2004,2561
595,2,2008,2681
595,2,2041,2623
595,2,2041,2799
595,2,2041,2817
595,2,2043,2666
595,2,2048,2525
595,2,2057,2861
595,2,2090,2578
595,2,2112,2497
595,2,2123,2648
595,2,2129,2593
595,2,2148,2717
595,2,2163,2718
595,2,2187,2764
595,2,2205,2662
595,3,1878,2868
595,3,1932,2741
595,3,1933,2596
595,3,1937,2668
595,3,1945,2722
595,3,1949,2881
595,3,1972,2777
595,3,2016,2576
595,3,2057,2638
595,3,2066,2560
595,3,2112,2724
595,3,2126,2490
595,3,2148,2624
595,3,2211,2875
596,0,1665,2558
596,0,1722,3428
596,0,1800,3572
596,0,2172,2407
596,0,2220,2621
596,1,850,2659
596,1,1289,3791
596,1,1314,3846
596,1,2759,3330
596,2,1558,3434
596,2,1604,3434
596,2,1610,3176
596,2,1624,3511
596,2,1632,3121
596,2,1652,3420
596,2,1708,3218
596,2,1720,3336
596,2,1729,3355
596,2,1760,2814
596,2,1761,3386
596,2,1771,3213
596,2,1772,3236
596,2,1776,3038
596,2,1780,3266
596,2,1800,3132
596,2,1818,2999
596,2,1871,2935
596,2,1900,2889
596,2,1906,2388
596,2,1926,2840
596,2,1978,2870
596,2,1982,2321
596,2,2010,2348
596,2,2056,2257
596,2,2084,2154
596,2,2094,1933
596,2,2140,2338
596,2,2207,2289
596,2,2358,1996
596,3,1238,2155
596,3,1408,3698
596,3,1450,3726
596,3,1516,3129
596,3,1563,3063
596,3,1594,3147
596,3,1631,3292
596,3,1650,3511
596,3,1662,3487
596,3,1682,3206
596,3,1692,3452
596,3,1736,3375
596,3,1752,3286
596,3,1753,3322
596,3,1796,3050
596,3,1802,2312
596,3,1803,3238
596,3,1826,3136
596,3,1846,2355
596,3,1854,2302
596,3,1870,2964
596,3,1878,2858
596,3,1880,2437
596,3,1889,2347
596,3,1897,2318
596,3,1902,2920
596,3,1919,2253
596,3,1951,2914
596,3,1955,2850
596,3,1978,2233
596,3,1995,2846
596,3,2015,2306
596,3,2046,1965
596,3,2056,2294
596,3,2068,2162
596,3,2107,2250
596,3,2110,2061
596,3,2164,2085
596,3,2172,2160
596,3,2190,2154
596,3,2197,2119
596,3,2198,2210
596,3,2217,2114
596,3,2221,2014
596,3,2233,1829
596,3,2341,2069
596,3,2363,2110
597,2,2377,3265
598,0,229,211
598,0,736,3557
598,1,2393,1070
598,2,155,204
598,2,198,229
598,2,200,291
598,2,276,201
598,2,300,187
598,2,338,217
598,2,343,261
598,2,424,210
598,2,451,300
598,2,472,248
598,2,556,3536
598,2,817,3468
598,2,924,1669
598,2,964,3473
598,2,1103,1619
598,2,1146,1617
598,2,1185,1590
598,2,1217,1778
598,2,1237,1572
598,2,1324,1631
598,2,1384,1737
598,2,1419,1600
598,2,1480,1601
598,2,1506,1629
598,2,1616,2074
598,2,1700,2090
598,2,1772,2204
598,2,1965,1371
598,2,2188,1143
598,2,2314,1722
598,2,2338,1721
598,2,2388,1205
598,3,155,278
598,3,178,272
598,3,185,241
598,3,337,165
598,3,372,192
598,3,474,286
598,3,1152,1593
598,3,1247,1613
598,3,1277,1637
598,3,1296,1554
598,3,1381,1631
598,3,1387,1698
598,3,1523,1603
598,3,1552,1643
598,3,1742,2157
599,0,722,1801
599,0,809,3129
599,0,1396,3214
599,1,146,3243
599,1,202,3118
599,1,268,3289
599,1,805,2732
599,1,1570,2939
599,1,1640,1870
599,1,1667,1106
599,1,2834,1997
599,2,3198,1802
599,3,1649,2953
599,3,1763,3197
599,3,1853,1775
599,3,2418,1506
599,3,2585,1487
600,1,910,2389
600,2,816,2808
600,2,834,2628
600,2,834,2822
600,2,851,2775
600,2,856,2704
600,2,866,2644
600,2,869,2609
600,2,874,2844
600,2,882,2876
600,2,905,2678
600,2,943,2806
600,2,943,2791
600,2,948,2776
600,2,951,2821
600,2,959,2732
600,2,969,2602
600,2,982,2551
600,2,987,2581
600,2,1000,2656
600,3,809,2649
600,3,813,2698
600,3,846,2854
600,3,866,2748
600,3,885,2383
600,3,892,2343
600,3,893,2365
600,3,908,2344
600,3,911,2531
600,3,914,2354
600,3,917,2445
600,3,916,2864
600,3,918,2420
600,3,918,2484
600,3,919,2809
600,3,919,2836
600,3,922,2506
600,3,928,2432
600,3,929,2467
600,3,935,2864
600,3,938,2414
600,3,942,2842
600,3,944,2604
600,3,961,2433
600,3,962,2843
600,3,965,2864
600,3,999,2770
601,0,1886,4077
601,0,2037,4436
601,0,2048,4825
601,0,2110,4548
601,0,2212,3894
601,0,2261,4034
601,0,2386,3620
601,0,2401,3986
601,0,2488,3766
601,1,1934,4540
601,1,1981,3858
601,1,2029,4129
601,1,2301,4469
601,2,1762,4491
601,2,1769,4336
601,2,1840,4686
601,2,1847,4152
601,2,1848,4089
601,2,1866,4724
601,2,1878,4223
601,2,1887,4421
601,2,1890,4176
601,2,1896,4046
601,2,1902,4027
601,2,1941,4631
601,2,1943,4714
601,2,1968,4686
601,2,2014,4675
601,2,2112,4134
601,2,2117,3848
601,2,2128,4160
601,2,2132,4341
601,2,2142,4492
601,2,2165,4366
601,2,2195,4470
601,2,2196,4553
601,2,2198,4009
601,2,2234,4419
601,2,2240,4598
601,2,2282,4514
601,2,2292,3646
601,2,2298,4128
601,2,2311,3735
601,2,2334,3602
601,2,2346,3948
601,2,2352,3547
601,2,2353,4516
601,2,2380,3529
601,2,2416,3699
601,2,2494,4127
601,2,2499,4021
601,3,1695,4723
601,3,1706,4470
601,3,1716,4314
601,3,1720,4698
601,3,1722,4402
601,3,1735,4339
601,3,1743,4751
601,3,1755,4651
601,3,1770,4403
601,3,1776,4421
601,3,1778,4385
601,3,1789,4230
601,3,1794,4514
601,3,1796,4450
601,3,1806,4290
601,3,1814,4490
601,3,1825,4754
601,3,1834,4874
601,3,1844,4180
601,3,1844,4721
601,3,1849,4319
601,3,1853,4810
601,3,1861,4594
601,3,1861,4344
601,3,1863,4407
601,3,1877,4656
601,3,1886,4122
601,3,1886,4606
601,3,1895,4826
601,3,1902,4811
601,3,1910,4774
601,3,1911,4615
601,3,1920,4918
601,3,1929,4394
601,3,1933,4038
601,3,1937,4294
601,3,1939,4907
601,3,1940,4843
601,3,1943,4217
601,3,1958,4874
601,3,1966,4109
601,3,1968,4840
601,3,1971,4780
601,3,1981,4329
601,3,1983,4049
601,3,1987,4839
601,3,1992,4791
601,3,1993,3828
601,3,1993,4898
601,3,1997,4844
601,3,2004,4712
601,3,2005,4953
601,3,2009,4861
601,3,2013,4336
601,3,2018,4280
601,3,2021,4094
601,3,2030,4597
601,3,2038,4853
601,3,2054,4248
601,3,2060,4893
601,3,2074,4925
601,3,2084,4637
601,3,2086,4768
601,3,2114,4881
601,3,2123,4293
601,3,2124,4908
601,3,2127,4875
601,3,2133,4863
601,3,2138,4239
601,3,2146,4824
601,3,2174,4114
601,3,2174,4250
601,3,2187,4742
601,3,2193,4141
601,3,2222,4153
601,3,2244,3912
601,3,2250,3563
601,3,2269,4700
601,3,2286,4455
601,3,2294,3929
601,3,2300,4435
601,3,2304,4517
601,3,2307,3901
601,3,2341,3999
601,3,2344,3702
601,3,2363,3935
601,3,2388,4446
601,3,2404,3667
601,3,2462,3705
601,3,2476,3996
601,3,2482,3965
601,3,2565,3777
602,0,154,1929
602,0,217,2311
602,0,3025,2634
602,1,257,2314
602,1,289,2323
602,1,463,2318
602,1,505,2338
602,1,538,2318
602,1,625,2343
602,1,637,2213
602,1,641,2254
602,1,676,2347
602,1,939,2074
602,1,1017,1965
602,1,1108,1993
602,1,1290,2194
602,1,1634,2401
602,1,1819,2429
602,1,1870,2455
602,1,3189,2596
603,0,474,2257
603,0,1018,2186
603,1,298,2219
603,1,863,2370
603,1,1409,2158
603,2,447,2302
604,0,1093,2993
604,0,1269,3340
604,0,1387,2922
604,0,1399,3533
604,0,1508,3245
604,0,1678,3283
604,0,1847,3234
604,0,2686,3356
604,0,2845,3505
604,0,2912,3647
604,0,3033,3627
604,0,3414,3884
604,1,720,2685
604,1,1858,3059
604,1,2160,3217
604,1,2769,3440
604,2,1361,3375
604,2,1372,3298
604,2,1393,3023
604,2,1401,3131
604,2,1407,3288
604,2,1410,3495
604,2,1428,3284
604,2,1430,3478
604,2,1440,3147
604,2,1442,3223
604,2,1453,3465
604,2,1458,3396
604,2,1460,3052
604,2,1464,3377
604,2,1464,3454
604,2,1476,3252
604,2,1481,3224
604,2,1483,3185
604,2,1502,3121
604,2,1509,3183
604,2,1533,3032
604,2,1535,3182
604,2,1552,3169
604,2,1555,3225
604,2,1568,3044
604,2,1571,3161
604,2,1600,3148
604,2,1603,3189
604,2,1618,2941
604,2,1626,3267
604,2,1659,3211
604,2,1684,3152
604,2,1706,3247
604,2,1754,3248
604,2,1787,3193
604,2,1798,3342
604,2,1813,3295
604,2,1946,3197
604,2,2000,3204
604,2,2030,3263
604,2,2039,3244
604,2,2081,3187
604,2,2101,3219
604,2,2112,3280
604,2,2134,3262
604,2,2274,3312
604,2,2476,3390
604,2,2519,3447
604,2,2522,3415
604,2,2536,3362
604,2,2545,3424
604,2,2564,3367
604,2,2569,3335
604,2,2582,3295
604,2,2584,3276
604,2,2584,3535
604,2,2585,3440
604,2,2603,3342
604,2,2617,3386
604,2,2624,3554
604,2,2628,3421
604,2,2631,3278
604,2,2634,3488
604,2,2644,3329
604,2,2656,3212
604,2,2661,3551
604,2,2670,3429
604,2,2683,3326
604,2,2697,3536
604,2,2698,3398
604,2,2699,3700
604,2,2726,3493
604,2,2740,3566
604,2,2742,3517
604,2,2760,3677
604,2,2768,3549
604,2,2770,3619
604,2,2775,3658
604,2,2793,3517
604,2,2792,3602
604,2,2804,3530
604,2,2810,3619
604,2,2815,3642
604,2,2827,3662
604,2,2827,3705
604,2,2838,3723
604,2,2897,3756
604,2,2932,3726
604,2,2952,3686
604,2,2972,3724
604,2,2983,3671
604,2,2998,3702
604,2,3017,3706
604,2,3023,3757
604,2,3050,3698
604,2,3077,3722
604,2,3083,3854
604,2,3134,3867
604,2,3196,3869
604,2,3229,3847
604,2,3247,3821
604,2,3281,3837
604,2,3311,3773
604,2,3344,3899
604,2,3346,3854
604,3,1311,3406
604,3,1327,3014
604,3,1339,2993
604,3,1344,3492
604,3,1345,3397
604,3,1348,3332
604,3,1367,3337
604,3,1369,3010
604,3,1369,3486
604,3,1377,3429
604,3,1378,3352
604,3,1378,3482
604,3,1381,3396
604,3,1383,3074
604,3,1386,3462
604,3,1388,3373
604,3,1387,3422
604,3,1393,3172
604,3,1397,3152
604,3,1405,3424
604,3,1409,3222
604,3,1413,2988
604,3,1414,3441
604,3,1419,3200
604,3,1420,3246
604,3,1422,3370
604,3,1423,3437
604,3,1437,3433
604,3,1440,3359
604,3,1446,3478
604,3,1446,3413
604,3,1451,2996
604,3,1457,3294
604,3,1467,3201
604,3,1470,3115
604,3,1481,3341
604,3,1485,3312
604,3,1489,3295
604,3,1500,3315
604,3,1504,3281
604,3,1507,3298
604,3,1508,3381
604,3,1534,3146
604,3,1544,3206
604,3,1550,3053
604,3,1560,3203
604,3,1579,3288
604,3,1582,3244
604,3,1592,3339
604,3,1600,3300
604,3,1607,3207
604,3,1636,3210
604,3,1639,3136
604,3,1646,3169
604,3,1685,3225
604,3,1712,3214
604,3,1713,3620
604,3,1742,3308
604,3,1744,3220
604,3,1774,3261
604,3,1788,3234
604,3,1790,3170
604,3,1799,3250
604,3,1809,3229
604,3,1814,3174
604,3,1816,3275
604,3,1829,3278
604,3,1844,3294
604,3,1854,3311
604,3,1879,3289
604,3,1884,3257
604,3,1888,3266
604,3,1902,3186
604,3,1909,3164
604,3,1908,3280
604,3,1914,3246
604,3,1924,3303
604,3,1929,3212
604,3,1931,3160
604,3,1937,3271
604,3,1951,3322
604,3,1970,3300
604,3,1995,3250
604,3,2009,3229
604,3,2044,3302
604,3,2055,3224
604,3,2065,3218
604,3,2074,3214
604,3,2080,3278
604,3,2087,3354
604,3,2100,3277
604,3,2103,3356
604,3,2116,3193
604,3,2149,3272
604,3,2160,3323
604,3,2162,3256
604,3,2173,3174
604,3,2193,3198
604,3,2197,3239
604,3,2209,3298
604,3,2251,3331
604,3,2456,3372
604,3,2502,3446
604,3,2505,3391
604,3,2554,3394
604,3,2562,3408
604,3,2562,3530
604,3,2570,3551
604,3,2585,3482
604,3,2602,3371
604,3,2602,3617
604,3,2606,3521
604,3,2621,3355
604,3,2624,3460
604,3,2627,3365
604,3,2627,3503
604,3,2632,3398
604,3,2634,3522
604,3,2634,3570
604,3,2637,3470
604,3,2640,3576
604,3,2660,3520
604,3,2673,3254
604,3,2676,3502
604,3,2676,3612
604,3,2678,3296
604,3,2679,3664
604,3,2692,3673
604,3,2693,3415
604,3,2701,3589
604,3,2711,3603
604,3,2716,3638
604,3,2720,3560
604,3,2722,3654
604,3,2726,3397
604,3,2737,3596
604,3,2745,3702
604,3,2751,3493
604,3,2751,3735
604,3,2758,3580
604,3,2764,3518
604,3,2767,3710
604,3,2772,3726
604,3,2774,3500
604,3,2778,3581
604,3,2795,3738
604,3,2796,3709
604,3,2797,3441
604,3,2797,3643
604,3,2798,3673
604,3,2803,3689
604,3,2808,3758
604,3,2811,3546
604,3,2811,3561
604,3,2819,3585
604,3,2827,3620
604,3,2841,3598
604,3,2843,3642
604,3,2848,3727
604,3,2848,3755
604,3,2859,3668
604,3,2860,3730
604,3,2953,3607
604,3,2968,3639
604,3,3003,3669
604,3,3017,3725
604,3,3028,3735
604,3,3049,3743
604,3,3066,3740
604,3,3066,3846
604,3,3076,3702
604,3,3106,3701
604,3,3115,3857
604,3,3117,3738
604,3,3126,3898
604,3,3131,3752
604,3,3138,3886
604,3,3147,3820
604,3,3150,3912
604,3,3168,3850
604,3,3186,3860
604,3,3190,3915
604,3,3194,3824
604,3,3205,3906
604,3,3216,3794
604,3,3217,3878
604,3,3222,3908
604,3,3234,3886
604,3,3240,3902
604,3,3260,3922
604,3,3262,3824
604,3,3268,3761
604,3,3270,3913
604,3,3295,3870
604,3,3304,3878
604,3,3309,3840
604,3,3311,3887
604,3,3340,3740
604,3,3370,3782
604,3,3380,3848
604,3,3386,3823
604,3,3392,3850
604,3,3411,3844
604,4,1777,3360
604,4,2970,3746
605,0,3049,3583
605,0,3318,3644
605,0,3468,3837
605,0,3730,3576
605,1,3201,3821
605,1,3312,3845
605,1,3362,3803
605,1,3589,3434
605,1,3640,3674
605,1,3654,3738
605,2,2882,3617
605,2,3214,3562
605,3,2816,3594
605,3,3238,3755
605,3,3282,3966
605,3,3364,3414
605,3,3470,3378
606,0,286,4340
606,0,323,4574
606,0,824,2954
606,0,832,3650
606,0,924,2704
606,0,1060,3212
606,0,1086,4093
606,0,1262,4537
606,0,1605,4488
606,0,1662,3229
606,0,1894,4186
606,0,2052,4770
606,0,2124,5130
606,0,2212,4254
606,0,2579,4168
606,1,289,2109
606,1,477,4261
606,1,597,3570
606,1,678,3870
606,1,2411,4690
606,2,296,3561
606,2,443,3676
606,2,595,3788
606,2,604,4406
606,2,618,3752
606,2,631,3518
606,2,634,5059
606,2,638,4485
606,2,660,4004
606,2,683,4257
606,2,699,4344
606,2,702,3309
606,2,734,3484
606,2,752,3298
606,2,755,3211
606,2,757,4229
606,2,781,3631
606,2,790,3379
606,2,790,3684
606,2,796,3521
606,2,808,3187
606,2,811,3093
606,2,816,3747
606,2,836,4108
606,2,844,3631
606,2,848,3040
606,2,851,3473
606,2,867,3164
606,2,868,3076
606,2,868,3325
606,2,868,4988
606,2,872,3237
606,2,873,3564
606,2,875,3834
606,2,876,2896
606,2,883,3715
606,2,884,3991
606,2,885,3626
606,2,894,4082
606,2,901,3762
606,2,910,3519
606,2,912,3124
606,2,918,3277
606,2,925,2903
606,2,929,3406
606,2,940,3686
606,2,943,4623
606,2,945,2855
606,2,948,3742
606,2,952,2786
606,2,952,3816
606,2,955,3004
606,2,962,3233
606,2,965,4138
606,2,968,3330
606,2,969,4525
606,2,972,4353
606,2,974,4693
606,2,975,2833
606,2,980,4027
606,2,994,4715
606,2,1004,2792
606,2,1004,3153
606,2,1005,3729
606,2,1008,4172
606,2,1008,4629
606,2,1012,3000
606,2,1020,2817
606,2,1020,4572
606,2,1025,4632
606,2,1026,3920
606,2,1029,3344
606,2,1030,2913
606,2,1039,3269
606,2,1042,3034
606,2,1045,2978
606,2,1050,4818
606,2,1052,4662
606,2,1056,4058
606,2,1060,4566
606,2,1074,4005
606,2,1080,2780
606,2,1081,3943
606,2,1082,4262
606,2,1084,2903
606,2,1088,2758
606,2,1088,3158
606,2,1089,4802
606,2,1100,3296
606,2,1099,3872
606,2,1109,4336
606,2,1110,4880
606,2,1113,4164
606,2,1114,4518
606,2,1118,3112
606,2,1122,3171
606,2,1125,4870
606,2,1126,4103
606,2,1130,3506
606,2,1136,3801
606,2,1136,4564
606,2,1150,2867
606,2,1155,4650
606,2,1156,3155
606,2,1162,4617
606,2,1165,3213
606,2,1165,4756
606,2,1166,3572
606,2,1165,4511
606,2,1176,3017
606,2,1176,4272
606,2,1178,3973
606,2,1184,3103
606,2,1184,3896
606,2,1188,4042
606,2,1190,4642
606,2,1197,4809
606,2,1198,2733
606,2,1202,3363
606,2,1202,4794
606,2,1203,3447
606,2,1220,3798
606,2,1222,4558
606,2,1234,3529
606,2,1236,2868
606,2,1236,3121
606,2,1248,3034
606,2,1249,3730
606,2,1254,4141
606,2,1263,3996
606,2,1267,3214
606,2,1276,3283
606,2,1277,4584
606,2,1282,4346
606,2,1282,4393
606,2,1285,3517
606,2,1286,3930
606,2,1290,2959
606,2,1292,4190
606,2,1299,4864
606,2,1312,3623
606,2,1312,4656
606,2,1314,3373
606,2,1316,3866
606,2,1317,4439
606,2,1319,3538
606,2,1320,4333
606,2,1321,4105
606,2,1324,4497
606,2,1327,3782
606,2,1348,4004
606,2,1366,3456
606,2,1373,4408
606,2,1375,3336
606,2,1375,3399
606,2,1380,4210
606,2,1385,3739
606,2,1385,3813
606,2,1393,4478
606,2,1403,4068
606,2,1404,4321
606,2,1407,4549
606,2,1413,3562
606,2,1424,4280
606,2,1425,4621
606,2,1434,3351
606,2,1446,4157
606,2,1448,3554
606,2,1450,4500
606,2,1456,4450
606,2,1457,4534
606,2,1464,3700
606,2,1483,3243
606,2,1497,3634
606,2,1502,4499
606,2,1504,4718
606,2,1511,3306
606,2,1519,4165
606,2,1522,4332
606,2,1524,3516
606,2,1536,4050
606,2,1559,3686
606,2,1566,3949
606,2,1566,4697
606,2,1569,4450
606,2,1579,4216
606,2,1585,4544
606,2,1591,3874
606,2,1601,4118
606,2,1604,4588
606,2,1612,4635
606,2,1624,3995
606,2,1624,3646
606,2,1632,4155
606,2,1631,4722
606,2,1633,4289
606,2,1640,3784
606,2,1655,3718
606,2,1655,4554
606,2,1658,4091
606,2,1659,4668
606,2,1661,4446
606,2,1662,3873
606,2,1665,3918
606,2,1670,5115
606,2,1684,5148
606,2,1687,4210
606,2,1688,4379
606,2,1695,4468
606,2,1698,4309
606,2,1706,3530
606,2,1706,4694
606,2,1708,4800
606,2,1711,4125
606,2,1717,4062
606,2,1720,3688
606,2,1729,3964
606,2,1732,3862
606,2,1732,4774
606,2,1739,3735
606,2,1745,4394
606,2,1754,4561
606,2,1758,3612
606,2,1760,4799
606,2,1775,3486
606,2,1776,4462
606,2,1778,4816
606,2,1781,4029
606,2,1784,3934
606,2,1793,4506
606,2,1799,3805
606,2,1802,4593
606,2,1804,4110
606,2,1810,4395
606,2,1822,4303
606,2,1829,3702
606,2,1829,4759
606,2,1839,4858
606,2,1839,4724
606,2,1843,4026
606,2,1847,4160
606,2,1855,3756
606,2,1854,3961
606,2,1870,3644
606,2,1882,4050
606,2,1885,4740
606,2,1890,4107
606,2,1897,3806
606,2,1905,3878
606,2,1906,4655
606,2,1913,4767
606,2,1922,4502
606,2,1932,3993
606,2,1933,4562
606,2,1938,4802
606,2,1948,4074
606,2,1963,3915
606,2,1974,4613
606,2,1977,4292
606,2,1977,4340
606,2,1993,3894
606,2,1994,4697
606,2,2002,4173
606,2,2009,4007
606,2,2022,4533
606,2,2029,4235
606,2,2036,4127
606,2,2050,3938
606,2,2064,4316
606,2,2093,4561
606,2,2096,4498
606,2,2119,4328
606,2,2134,4005
606,2,2136,4417
606,2,2175,4272
606,2,2176,4191
606,2,2189,4516
606,2,2225,4151
606,2,2238,4379
606,2,2281,4344
606,2,2302,4086
606,2,2337,4182
606,2,2365,4434
606,2,2369,4282
606,2,2459,4392
606,2,2572,4463
606,2,2642,4260
606,2,2649,4486
606,3,909,2924
606,3,959,4702
606,3,1039,2618
606,3,1054,4723
606,3,1410,4807
606,3,1436,4742
606,3,1500,4824
606,3,1602,4064
606,3,2011,4935
606,3,2096,4102
606,3,2594,4454
606,4,286,3546
606,4,618,4393
606,4,641,4001
606,4,667,4334
606,4,690,4359
606,4,732,3353
606,4,734,3537
606,4,745,3225
606,4,749,4203
606,4,758,3282
606,4,785,3527
606,4,787,3354
606,4,789,3444
606,4,793,3200
606,4,796,3701
606,4,820,3582
606,4,830,3473
606,4,846,3612
606,4,851,3150
606,4,853,3318
606,4,855,3214
606,4,863,3408
606,4,865,4120
606,4,872,3703
606,4,885,3003
606,4,888,3555
606,4,902,3502
606,4,910,3350
606,4,910,3969
606,4,913,3777
606,4,916,4052
606,4,922,3106
606,4,927,2858
606,4,949,3831
606,4,954,3714
606,4,961,4020
606,4,974,4114
606,4,982,2820
606,4,982,3248
606,4,993,4574
606,4,1000,3754
606,4,1001,3311
606,4,1008,4185
606,4,1009,3172
606,4,1014,2907
606,4,1026,3330
606,4,1038,2841
606,4,1041,4619
606,4,1047,3920
606,4,1050,4073
606,4,1055,4013
606,4,1059,3271
606,4,1060,4544
606,4,1064,3166
606,4,1085,3417
606,4,1086,4243
606,4,1088,2805
606,4,1097,2886
606,4,1105,3124
606,4,1105,3942
606,4,1120,4324
606,4,1120,4513
606,4,1122,3862
606,4,1133,3008
606,4,1134,4141
606,4,1136,3294
606,4,1140,3156
606,4,1145,4097
606,4,1149,2841
606,4,1163,3197
606,4,1178,4119
606,4,1182,4501
606,4,1193,3876
606,4,1193,4269
606,4,1194,3963
